state,name,type,city,county,enroll,mmr,xmed,xper
California,Repetto Elementary,Public,Monterey Park,Los Angeles,116,98,0,0
California,Reseda Elementary,Public,Reseda,Los Angeles,69,98,2,0
California,Revere Paul Elementary,Public,San Francisco,San Francisco,52,98,2,0
California,Reynolds Elementary,Public,Oceanside,San Diego,106,98,1,0
California,Rhoda Maxwell Elementary,Public,Woodland,Yolo,86,98,0,0
California,Ricardo Lizarraga Elementary,Public,Los Angeles,Los Angeles,82,98,2,0
California,Rice Lilian J. Elementary,Public,Chula Vista,San Diego,94,98,2,0
California,Richard Crane Elementary,Public,Rohnert Park,Sonoma,52,98,2,0
California,Richard M. Moon Primary,Public,Waterford,Stanislaus,171,98,1,0
California,Richard R. Oliphant Elementary,Public,Indio,Riverside,112,98,1,0
California,Richard Riordan Primary Center,Public,Los Angeles,Los Angeles,107,98,0,0
California,Richgrove Elementary,Public,Richgrove,Tulare,76,98,2,0
California,Richman Elementary,Public,Fullerton,Orange,86,98,0,0
California,Richmond College Preparatory,Public,Richmond,Contra Costa,78,98,2,0
California,Ridgecrest Charter,Public,Ridgecrest,Kern,59,98,2,0
California,Riley Elementary,Public,Lakewood,Los Angeles,64,98,0,0
California,Rio Bravo Elementary,Public,Bakersfield,Kern,148,98,0,0
California,Rio Calaveras Elementary,Public,Stockton,San Joaquin,94,98,2,0
California,Rio Del Mar,Public,Oxnard,Ventura,73,98,2,0
California,Rio Del Norte,Public,Oxnard,Ventura,84,98,2,0
California,Rio Del Oro Elementary,Public,Plumas Lake,Yuba,112,98,2,0
California,Rio Hondo Elementary,Public,Arcadia,Los Angeles,57,98,2,0
California,Rio Lindo Elementary,Public,Oxnard,Ventura,91,98,2,0
California,Rio Plaza Elementary,Public,Oxnard,Ventura,94,98,2,0
California,Rio Real Elementary,Public,Oxnard,Ventura,96,98,2,0
California,Rio Rosales,Public,Oxnard,Ventura,80,98,2,0
California,Rio San Gabriel Elementary,Public,Downey,Los Angeles,105,98,1,0
California,Rio Seco Elementary,Public,Santee,San Diego,93,98,2,0
California,Rio Vista Elementary,Public,Pico Rivera,Los Angeles,93,98,2,0
California,Rio Vista Elementary,Public,Canyon Country,Los Angeles,54,98,2,0
California,Rio Vista Elementary,Public,San Bernardino,San Bernardino,83,98,2,0
California,Rio Vista School Of Applied Learning,Public,Apple Valley,San Bernardino,149,98,2,0
California,Ripon Elementary,Public,Ripon,San Joaquin,72,98,2,0
California,Ripona Elementary,Public,Ripon,San Joaquin,65,98,0,0
California,Ritter Elementary,Public,Los Angeles,Los Angeles,89,98,2,0
California,River Bluff Elementary,Public,Fresno,Fresno,130,98,1,0
California,River Glen,Public,San Jose,Santa Clara,59,98,2,0
California,River Islands Technology Academy Ii,Public,Lathrop,San Joaquin,74,98,2,0
California,River Oaks Elementary,Public,Galt,Sacramento,94,98,2,0
California,Rivera Elementary,Public,Pico Rivera,Los Angeles,107,98,1,0
California,Riverbend Elementary,Public,Yuba City,Sutter,76,98,2,0
California,Riverdale Elementary,Public,Garden Grove,Orange,71,98,2,0
California,Rivergold Elementary,Public,Coarsegold,Madera,53,98,2,0
California,Riverside Elementary,Public,Richmond,Contra Costa,53,98,0,0
California,Riverview Elementary,Public,Norco,Riverside,50,98,2,0
California,Riverview Stem Elementary,Public,Rancho Cordova,Sacramento,60,98,2,0
California,Riviera Elementary,Public,Torrance,Los Angeles,108,98,2,0
California,Robert C. Fisler Elementary,Public,Fullerton,Orange,96,98,2,0
California,Robert Hill Lane Elementary,Public,Monterey Park,Los Angeles,70,98,2,0
California,Robert J. Mcgarvey Elementary,Public,Rancho Cordova,Sacramento,127,98,0,0
California,Robert L. Stevens Elementary,Public,Santa Rosa,Sonoma,90,98,2,0
California,Robert M. Pyles Stem Academy,Public,Stanton,Orange,94,98,2,0
California,Robert Sanders Elementary,Public,San Jose,Santa Clara,79,98,2,0
California,Robinson Elementary,Public,Fresno,Fresno,88,98,2,0
California,Robinson Elementary,Public,Trabuco Canyon,Orange,66,98,3,0
California,Rock Springs Elementary,Public,Escondido,San Diego,97,98,2,0
California,Rocketship Alma Academy,Public,San Jose,Santa Clara,157,98,0,0
California,Rocketship Mateo Sheedy Elementary,Public,San Jose,Santa Clara,92,98,1,0
California,Rocketship Spark Academy,Public,San Jose,Santa Clara,140,98,0,0
California,Rocklin Elementary,Public,Rocklin,Placer,68,98,2,0
California,Rockwood Elementary,Public,Calexico,Imperial,95,98,2,0
California,Rocky Hill Elementary,Public,Exeter,Tulare,97,98,2,0
California,Rod Kelley Elementary,Public,Gilroy,Santa Clara,111,98,0,0
California,Rodriguez Elementary,Public,San Diego,San Diego,78,98,0,0
California,Roeding Elementary,Public,Fresno,Fresno,94,98,2,0
California,Roger Anton Elementary,Public,San Bernardino,San Bernardino,122,98,0,0
California,Rolando Elementary,Public,La Mesa,San Diego,76,98,2,0
California,Rolando Park Elementary,Public,San Diego,San Diego,52,98,2,0
California,Rolling Hills Elementary,Public,Fullerton,Orange,82,98,2,0
California,Rolling Ridge Elementary,Public,Chino Hills,San Bernardino,79,98,2,0
California,Rollingwood Elementary,Public,San Bruno,San Mateo,55,98,0,0
California,Ronald E. Mcnair Elementary,Public,Compton,Los Angeles,70,98,0,0
California,Ronald Reagan Elementary,Public,Eastvale,Riverside,249,98,0,0
California,Ronald Reagan Elementary,Public,Wildomar,Riverside,93,98,2,0
California,Rooftop Elementary,Public,San Francisco,San Francisco,65,98,0,0
California,Roosevelt Elementary,Public,Long Beach,Los Angeles,199,98,0,0
California,Roosevelt Elementary,Public,Pomona,Los Angeles,112,98,0,0
California,Roosevelt Elementary,Public,Fresno,Fresno,83,98,0,0
California,Roosevelt Elementary,Public,Bakersfield,Kern,95,98,2,0
California,Roosevelt Elementary,Public,Compton,Los Angeles,97,98,2,0
California,Roosevelt Elementary,Public,San Gabriel,Los Angeles,74,98,2,0
California,Roosevelt Elementary,Public,Salinas,Monterey,66,98,2,0
California,Roosevelt Elementary,Public,Santa Barbara,Santa Barbara,98,98,3,0
California,Roosevelt Elementary,Public,Lindsay,Tulare,54,98,2,0
California,Rorimer Elementary,Public,La Puente,Los Angeles,62,98,2,0
California,Rosa Parks Elementary,Public,Corona,Riverside,230,98,2,0
California,Rosa Parks Environmental Science,Public,Berkeley,Alameda,69,98,0,0
California,Rosa Parks Learning Center,Public,North Hills,Los Angeles,97,98,2,0
California,Roscomare Road Elementary,Public,Los Angeles,Los Angeles,108,98,1,0
California,Rose Avenue Elementary,Public,Modesto,Stanislaus,72,98,2,0
California,Rose Avenue Elementary,Public,Oxnard,Ventura,93,98,2,0
California,Rose Ferrero Elementary,Public,Soledad,Monterey,95,98,2,0
California,Rosebank Elementary,Public,Chula Vista,San Diego,84,98,2,0
California,Rosecrans Elementary,Public,Compton,Los Angeles,80,98,2,0
California,Rosedale Elementary,Public,Chico,Butte,98,98,2,0
California,Rosedalenorth Elementary,Public,Bakersfield,Kern,80,98,2,0
California,Roseland Creek Elementary,Public,Santa Rosa,Sonoma,70,98,2,0
California,Roseland Elementary,Public,Santa Rosa,Sonoma,76,98,0,0
California,Rosemary,Public,Campbell,Santa Clara,96,98,1,0
California,Rosemary Kennedy Elementary,Public,Riverside,Riverside,74,98,2,0
California,Roses In Concrete,Public,Oakland,Alameda,52,98,0,0
California,Rosewood Park,Public,City Of Commerce,Los Angeles,94,98,2,0
California,Rosita Elementary,Public,Santa Ana,Orange,84,98,2,0
California,Rowell Elementary,Public,Fresno,Fresno,117,98,0,0
California,Rowland Elementary,Public,Rowland Heights,Los Angeles,57,98,2,0
California,Roy Cloud Elementary,Public,Redwood City,San Mateo,86,98,2,0
California,Royal Oaks Steam Academy K8,Public,Bradbury,Los Angeles,50,98,2,0
California,Ruby Bridges Elementary,Public,Alameda,Alameda,94,98,2,0
California,Ruskin Elementary,Public,San Jose,Santa Clara,90,98,2,0
California,Russell Elementary,Public,Los Angeles,Los Angeles,200,98,0,0
California,Russo/Mcentee Academy,Public,San Jose,Santa Clara,86,98,2,0
California,Ruth Grimes Elementary,Public,Bloomington,San Bernardino,89,98,2,0
California,S Ben Benavidez Elementary,Public,Parlier,Fresno,77,98,2,0
California,S. A. Moffett Elementary,Public,Huntington Beach,Orange,82,98,2,0
California,Saint Bonaventure,Private,Huntington Beach,Orange,50,98,2,0
California,Saint Francis Xavier,Private,Burbank,Los Angeles,56,98,2,0
California,Saint Helena Primary,Public,St. Helena,Napa,90,98,1,0
California,Sakamoto Elementary,Public,San Jose,Santa Clara,68,98,2,0
California,Sally Ride Elementary: A Smart Academy,Public,Los Angeles,Los Angeles,92,98,2,0
California,Sam V. Curtis Elementary,Public,Rialto,San Bernardino,92,98,0,0
California,Samuel Vaughn Elementary,Public,Ceres,Stanislaus,112,98,0,0
California,San Altos Elementary,Public,Lemon Grove,San Diego,70,98,2,0
California,San Antonio Elementary,Public,Huntington Park,Los Angeles,75,98,2,0
California,San Antonio Elementary,Public,Pomona,Los Angeles,81,98,2,0
California,San Antonio Elementary,Public,San Jose,Santa Clara,79,98,2,0
California,San Cayetano Elementary,Public,Fillmore,Ventura,82,98,2,0
California,San Jacinto Elementary,Public,San Jacinto,Riverside,90,98,2,0
California,San Joaquin Elementary,Public,San Joaquin,Fresno,66,98,2,0
California,San Joaquin Elementary,Public,Stockton,San Joaquin,95,98,2,0
California,San Jose Elementary,Public,Pomona,Los Angeles,97,98,0,0
California,San Lauren Elementary,Public,Bakersfield,Kern,74,98,0,0
California,San Luis Rey Elementary,Public,Oceanside,San Diego,54,98,2,0
California,San Marino Elementary,Public,Buena Park,Orange,79,98,1,0
California,San Martin Gwinn Environmental Science Academy,Public,San Martin,Santa Clara,73,98,1,0
California,San Mateo Park Elementary,Public,San Mateo,San Mateo,69,98,2,0
California,San Miguel Elementary,Public,Lemon Grove,San Diego,74,98,2,0
California,San Miguel Elementary,Public,Sunnyvale,Santa Clara,92,98,2,0
California,San Miguel Elementary,Public,Santa Rosa,Sonoma,81,98,2,0
California,San Pascual Elementary Science Technology Engineering Arts And Mathematics Steam Magnet,Public,Los Angeles,Los Angeles,62,98,2,0
California,San Pasqual Union Elementary,Public,Escondido,San Diego,82,98,2,0
California,San Pedro Elementary,Public,San Rafael,Marin,104,98,0,0
California,San Ramon Elementary,Public,Novato,Marin,95,98,2,0
California,San Vicente Elementary,Public,Soledad,Monterey,73,98,2,0
California,Sanger Academy Charter,Public,Sanger,Fresno,75,98,2,0
California,Santa Clarita Elementary,Public,Saugus,Los Angeles,68,98,0,0
California,Santa Rita Elementary,Public,Salinas,Monterey,129,98,1,0
California,Santa Rita Elementary,Public,Los Altos,Santa Clara,77,98,2,0
California,Santa Rosa Frenchamerican Charter Srfacs,Public,Santa Rosa,Sonoma,90,98,3,0
California,Santa Rosa Technology Magnet,Public,Camarillo,Ventura,58,98,0,0
California,Santa Teresa Elementary,Public,San Jose,Santa Clara,85,98,2,0
California,Santiago Hills Elementary,Public,Irvine,Orange,84,98,1,0
California,Saratoga Elementary,Public,Saratoga,Santa Clara,53,98,2,0
California,Sartorette Charter,Public,San Jose,Santa Clara,67,98,2,0
California,Savannah Elementary,Public,Rosemead,Los Angeles,91,98,2,0
California,Scandia Elementary,Public,Travis Afb,Solano,71,98,2,0
California,Schendel Elementary,Public,Delhi,Merced,52,98,2,0
California,Schmitt Elementary,Public,Westminster,Orange,57,98,2,0
California,Scholarship Prep Charter,Public,Santa Ana,Orange,81,98,2,0
California,School Of The Madeleine,Private,San Diego,San Diego,57,98,0,0
California,Schroeder Elementary,Public,Huntington Beach,Orange,148,98,0,0
California,Scott Avenue Elementary,Public,Whittier,Los Angeles,82,98,2,0
California,Scott Lane Elementary,Public,Santa Clara,Santa Clara,72,98,2,0
California,Sebastian Questa Elementary,Public,Mountain House,San Joaquin,96,98,2,0
California,Second Street Elementary,Public,Los Angeles,Los Angeles,54,98,0,0
California,Seeley Elementary,Public,Seeley,Imperial,51,98,2,0
California,Sellers Elementary,Public,Glendora,Los Angeles,86,98,2,0
California,Selma Olinder Elementary,Public,San Jose,Santa Clara,63,98,2,0
California,Seneca Elementary,Public,Moreno Valley,Riverside,91,98,2,0
California,Sequoia Elementary,Public,Pleasant Hill,Contra Costa,96,98,2,0
California,Sequoia Elementary,Public,Westminster,Orange,97,98,2,0
California,Sequoia Elementary,Public,Manteca,San Joaquin,96,98,2,0
California,Sequoia Elementary,Public,Santa Rosa,Sonoma,60,98,2,0
California,Serra Junipero Elementary,Public,San Francisco,San Francisco,60,98,2,0
California,Serrano Elementary,Public,Villa Park,Orange,73,98,0,0
California,Seventh Street Elementary,Public,San Pedro,Los Angeles,95,98,0,0
California,Shackelford Elementary,Public,Modesto,Stanislaus,94,98,2,0
California,Shadow Hills Elementary,Public,Fontana,San Bernardino,52,98,2,0
California,Shaffer Elementary,Public,Atwater,Merced,89,98,2,0
California,Shannon Elementary,Public,Pinole,Contra Costa,56,98,2,0
California,Shannon Ranch Elementary,Public,Visalia,Tulare,97,98,2,0
California,Shasta Elementary,Public,Chico,Butte,91,98,2,0
California,Shasta Elementary,Public,Manteca,San Joaquin,74,98,2,0
California,Shearer Elementary,Public,Napa,Napa,72,98,2,0
California,Shell Beach Elementary,Public,Pismo Beach,San Luis Obispo,69,98,0,0
California,Sheppard Elementary,Public,Santa Rosa,Sonoma,79,98,2,0
California,Sheridan Way Elementary,Public,Ventura,Ventura,70,98,2,0
California,Sherman Oaks Elementary,Public,San Jose,Santa Clara,82,98,2,0
California,Shirakawa George Sr. Elementary,Public,San Jose,Santa Clara,67,98,2,0
California,Shirley Avenue Elementary,Public,Reseda,Los Angeles,99,98,0,0
California,Shirpser Elementary,Public,El Monte,Los Angeles,97,98,2,0
California,Shoal Creek Elementary,Public,San Diego,San Diego,105,98,2,0
California,Shore Acres Elementary,Public,Bay Point,Contra Costa,71,98,0,0
California,Sierra Avenue Elementary,Public,Oroville,Butte,79,98,0,0
California,Sierra Elementary,Public,Lancaster,Los Angeles,141,98,0,0
California,Sierra Hills Elementary,Public,Meadow Vista,Placer,88,98,2,0
California,Sierra House Elementary,Public,South Lake Tahoe,El Dorado,57,98,0,0
California,Sierra Lakes Elementary,Public,Fontana,San Bernardino,96,98,2,0
California,Sierra Madre Elementary,Public,Sierra Madre,Los Angeles,115,98,2,0
California,Sierra Oaks K8,Public,Sacramento,Sacramento,74,98,2,0
California,Sierra View Elementary,Public,Chico,Butte,82,98,2,0
California,Sierra View Elementary,Public,North Highlands,Sacramento,56,98,2,0
California,Sierra View Elementary,Public,Oakdale,Stanislaus,92,98,2,0
California,Sierra Vista Elementary,Public,La Habra,Orange,99,98,2,0
California,Sierra Vista Elementary,Public,Placentia,Orange,86,98,2,0
California,Sierra Vista Elementary,Public,Perris,Riverside,90,98,2,0
California,Sierra Vista K8,Public,Vacaville,Solano,50,98,2,0
California,Sierraenterprise Elementary,Public,Sacramento,Sacramento,50,98,2,0
California,Silas Bartsch,Public,Reedley,Fresno,74,98,2,0
California,Silva Valley Elementary,Public,El Dorado Hills,El Dorado,88,98,2,0
California,Silver Gate Elementary,Public,San Diego,San Diego,121,98,2,0
California,Silver Oak Elementary,Public,San Jose,Santa Clara,68,98,2,0
California,Silver Spur Elementary,Public,Rancho Palos Verdes,Los Angeles,99,98,2,0
California,Silver Strand Elementary,Public,Coronado,San Diego,64,98,0,0
California,Silverwood Elementary,Public,Concord,Contra Costa,111,98,2,0
California,Simonds Elementary,Public,San Jose,Santa Clara,118,98,1,0
California,Sinsheimer Elementary,Public,San Luis Obispo,San Luis Obispo,51,98,2,0
California,Sky Country Elementary,Public,Jurupa Valley,Riverside,71,98,0,0
California,Skycrest Elementary,Public,Citrus Heights,Sacramento,93,98,2,0
California,Skyline Elementary,Public,Daly City,San Mateo,87,98,2,0
California,Skyline North Elementary,Public,Barstow,San Bernardino,50,98,0,0
California,Sloat Commodore Elementary,Public,San Francisco,San Francisco,64,98,2,0
California,Smiley Elementary,Public,Redlands,San Bernardino,108,98,0,0
California,Snow Elementary,Public,Napa,Napa,51,98,2,0
California,Solana Highlands Elementary,Public,San Diego,San Diego,62,98,2,0
California,Solana Ranch Elementary,Public,San Diego,San Diego,53,98,2,0
California,Soleil Academy Charter,Public,Lynwood,Los Angeles,60,98,2,0
California,Solvang Elementary,Public,Solvang,Santa Barbara,50,98,2,0
California,Sonoma Mountain Elementary,Public,Petaluma,Sonoma,82,98,2,0
California,Sonora Elementary,Public,Sonora,Tuolumne,102,98,0,0
California,Sonora Elementary,Public,Costa Mesa,Orange,58,98,0,0
California,South Tamarind Elementary,Public,Fontana,San Bernardino,112,98,1,0
California,Southgate Elementary,Public,Hayward,Alameda,112,98,0,0
