State,Location,AIAN,Asian,Black,Hispanic,White,Multi,Total
TN,rural-distant,0.278340081,0.784412955,13.20850202,3.188259109,77.75809717,4.782388664,3952
TN,rural-distant,0.142694064,0.114155251,0.51369863,5.707762557,93.17922374,0.342465753,3504
TN,rural-fringe,0.145032632,0.290065265,0.94271211,3.45177665,94.12617839,1.044234953,6895
TN,town-distant,0.105115627,1.01611773,4.97547302,9.039943938,78.48633497,6.377014716,2854
TN,rural-distant,0.048851979,0.195407914,0.097703957,1.221299463,97.89936492,0.537371764,2047
TN,city-midsize,0.163877669,2.564339296,28.593191,11.75995384,55.66993653,1.248701673,43325
TN,rural-distant,0.103412616,0.103412616,0.206825233,0.517063082,98.65563599,0.413650465,967
TN,town-distant,0.026695141,0.987720235,52.05552589,1.628403631,44.31393486,0.987720235,3746
TN,town-remote,0.3870611,0.580591651,4.451202654,2.65413326,90.37876693,1.548244401,3617
TN,rural-fringe,0.202195263,0.375505488,0.895436164,2.570768342,94.36741768,1.588677065,6924
TN,town-distant,0,0.533155615,63.74541819,6.164611796,29.09030323,0.466511163,3001
TN,rural-distant,0.04950495,0.247524752,7.920792079,2.351485149,88.51485149,0.915841584,4040
TN,town-remote,0.065125366,0.553565614,5.796157603,2.702702703,88.83099967,2.051449039,3071
TN,rural-distant,0.35471475,0.650310375,1.625775939,2.098728939,93.26041975,2.010050251,3383
TN,rural-distant,0,0.152207002,6.088280061,2.283105023,88.28006088,3.196347032,657
TN,rural-distant,0.28551035,0.5710207,2.78372591,2.355460385,90.64953605,3.35474661,1401
TN,town-fringe,0.167926113,0,73.131822,4.114189757,22.41813602,0.167926113,1191
TN,rural-fringe,0.099337748,0.728476821,3.410596026,2.450331126,91.35761589,1.953642384,3020
TN,rural-distant,0.242522231,0.808407437,15.11721908,1.697655618,77.36459175,4.76960388,1237
TN,rural-remote,0.065530799,0.458715596,0.131061599,2.293577982,95.47837484,1.572739187,1526
TN,rural-fringe,0.176271186,0.745762712,1.979661017,8.366101695,86.90169492,1.830508475,7375
TN,city-small,0.100275758,3.058410629,10.42867887,9.801955377,71.10804713,5.502632239,7978
TN,rural-fringe,0.140646976,0.281293952,0.140646976,5.15705579,93.57712143,0.70323488,2133
TN,city-small,0.120401338,2.02006689,6.474916388,4.107023411,82.31438127,4.963210702,7475
TN,suburban-large,0.169747585,2.320449492,13.10281611,8.697866273,71.7115649,3.997555635,58911
TN,rural-remote,0,0,25.05827506,3.37995338,66.55011655,5.011655012,858
TN,town-distant,0.769410119,0.326416414,41.73467009,3.334110515,51.43390068,2.401492189,4289
TN,rural-distant,0.100922722,0.41810842,2.6816609,2.638408304,93.38235294,0.778546713,6936
TN,town-fringe,0.295857988,1.82894029,16.03012372,14.22807961,65.3577192,2.259279182,3718
TN,suburban-large,0.085433575,0.640751815,1.836821871,29.38914994,66.72362238,1.324220419,2341
TN,town-remote,0.057110223,0.62821245,1.998857796,2.569960023,91.77612793,2.969731582,1751
TN,town-distant,0.115874855,0.926998841,16.801854,7.41599073,67.09154114,7.64774044,863
TN,town-distant,0.254517689,0.534487147,1.730720285,4.86128786,91.04097735,1.578009672,3929
TN,rural-fringe,0.144478844,1.135190918,2.146542828,11.68214654,83.94220846,0.949432405,4845
TN,rural-fringe,0.252652855,0.202122284,0.50530571,9.727134917,88.70641738,0.606366852,3958
TN,city-small,0.062383032,1.263256394,58.42950717,7.283218964,30.65346226,2.308172177,12824
TN,town-distant,0.215827338,1.870503597,3.237410072,16.97841727,75.32374101,2.374100719,1390
TN,town-distant,0.096595025,0.531272639,4.346776141,2.511470659,90.84762135,1.666264187,4141
TN,rural-distant,0.238095238,0.476190476,7.857142857,8.424908425,80.62271062,2.380952381,5460
TN,suburban-large,0.057416268,2.755980861,3.598086124,5.110047847,86.54545455,1.933014354,5225
TN,town-distant,0.141955836,1.143533123,17.96529968,10.28391167,69.39274448,1.072555205,12680
TN,town-distant,0.151975684,0.37993921,12.08206687,4.863221884,77.65957447,4.863221884,1316
TN,rural-fringe,0.275862069,0.568965517,3.810344828,5.310344828,87.75862069,2.275862069,5800
TN,rural-distant,0.023266636,0.395532806,7.538389949,2.187063751,88.9018148,0.953932061,4298
TN,rural-distant,0.113895216,0.227790433,0.911161731,1.822323462,95.78587699,1.138952164,1756
TN,rural-fringe,0.04842615,0.435835351,24.60048426,3.099273608,68.52300242,3.292978208,2065
TN,rural-fringe,0.147248297,0.533775078,1.30682864,5.448187005,90.83379348,1.730167495,5433
TN,city-midsize,0.274291166,2.155570794,22.85262813,11.96147998,54.50344355,8.252586387,33541
TN,rural-distant,0,0.461893764,3.11778291,0.692840647,94.68822171,1.03926097,866
TN,rural-distant,0.194426442,0.388852884,0.388852884,1.004536617,97.34283863,0.680492547,3086
TN,city-midsize,0.224453633,3.74483166,23.44949793,13.13644418,52.2031896,7.241582989,8465
TN,city-large,0.112409169,4.548556747,40.16888139,22.36541009,30.92188901,1.882853587,74727
TN,town-distant,0.556328234,3.616133519,4.589707928,4.172461752,82.6147427,4.450625869,719
TN,suburban-large,0.249943195,3.658259486,13.79231993,8.134514883,69.37059759,4.794364917,4401
TN,rural-fringe,0,0.641025641,4.108391608,5.128205128,88.54895105,1.573426573,3432
TN,town-distant,0,0.762776506,0.076277651,0.686498856,97.71167048,0.762776506,1311
TN,rural-fringe,0.095359186,0.381436745,0.731087095,0.890019072,96.66242848,1.239669421,3146
TN,town-remote,0.058719906,0.998238403,24.3100411,2.642395772,70.8749266,1.115678215,1703
TN,rural-remote,0.901713255,0.360685302,3.155996393,1.983769161,93.23715059,0.360685302,1109
TN,rural-remote,0,0.278164117,0.695410292,1.668984701,97.21835883,0.139082058,719
TN,rural-distant,0.165700083,0.165700083,0.911350456,2.071251036,96.14747307,0.538525269,2414
TN,town-remote,0.203738152,1.567897954,3.029497741,12.68491452,81.3003809,1.213570733,11289
TN,rural-distant,0.31753232,0.47629848,2.313449762,8.482649127,87.43479247,0.975277841,4409
TN,rural-fringe,0,1.438848921,6.834532374,1.438848921,88.84892086,1.438848921,278
TN,town-distant,0.089352197,0.670141474,3.12732688,2.397617275,89.82874162,3.886820551,6715
TN,rural-fringe,0.122292103,0.611460517,9.346610762,14.10726765,73.13067785,2.681691125,11448
TN,town-distant,0.147275405,1.47275405,2.65095729,3.092783505,89.98527246,2.65095729,679
TN,suburban-large,0.17708357,4.408926828,17.23386383,13.17229323,62.23125298,2.776579563,44047
TN,town-distant,0.237288136,0.203389831,0.338983051,1.254237288,97.76271186,0.203389831,2950
TN,rural-fringe,0.263620387,0.39543058,0.439367311,5.53602812,91.69595782,1.669595782,2276
TN,rural-fringe,0.27457441,1.42092257,1.180669962,11.3261944,84.38358045,1.41405821,14568
TN,rural-distant,0.127836369,0.319590924,1.949504634,4.026845638,91.37104506,2.205177373,3129
TN,rural-distant,0,1.114206128,2.78551532,1.114206128,88.30083565,6.685236769,359
TN,rural-distant,0.291686923,0.631988333,1.604278075,2.382109869,93.82596014,1.263976665,2057
TN,suburban-midsize,0.160529748,0.491622354,0.792615632,1.946423197,95.21420688,1.394602187,9967
TN,suburban-large,0.252069353,1.822393296,10.3689069,7.374731751,78.46510202,1.716796675,29357
TN,rural-fringe,0.186335404,0.621118012,5.776397516,10.86956522,80.31055901,2.236024845,1610
TN,town-fringe,0.270245924,1.126024682,23.70056752,2.188991983,72.29979281,0.414377083,11101
TN,town-distant,0.073964497,0.443786982,27.14497041,6.656804734,65.31065089,0.369822485,1352
TN,rural-distant,0,0.155159038,10.55081458,3.87897595,82.4670287,2.948021722,1289
TN,town-distant,0.170648464,1.678043231,6.285551763,6.399317406,78.89647327,6.56996587,3516
TN,town-fringe,0.211327134,0.295857988,0.338123415,11.62299239,87.27810651,0.253592561,2366
TN,town-remote,0.296033156,0.236826525,40.08288928,10.8348135,47.60213144,0.947306098,1689
TN,rural-distant,0.26818639,0.167616493,0.50284948,2.04492122,96.64767013,0.368756286,2983
TN,rural-distant,0,0,0.134770889,0.269541779,99.59568733,0,742
TN,town-distant,0.195195195,0.870870871,3.603603604,17.04204204,75.9009009,2.387387387,6660
TN,suburban-midsize,0.175397568,0.6898971,1.414873714,3.274087933,92.82039289,1.625350795,8552
TN,rural-remote,0.169779287,0.339558574,0.891341256,1.782682513,96.6893039,0.127334465,2356
TN,rural-distant,0.046500814,0.930016275,8.044640781,2.511043943,86.39851197,2.069286213,4301
TN,rural-distant,0.95642933,0.212539851,9.670563231,1.594048884,86.2911796,1.275239107,941
TN,rural-fringe,0.074183976,0.692383778,2.645895153,2.349159248,93.10089021,1.137487636,4044
TN,rural-fringe,0.110031175,5.336512012,3.843231773,5.540855623,81.87367373,3.295695685,38171
TN,suburban-large,0.094633712,2.605210421,7.709864173,5.73925629,82.27566244,1.575372968,17964
TX,rural-remote,0,0,4.188481675,68.06282723,27.7486911,0,382
TX,rural-remote,0,0.357142857,3.214285714,41.78571429,52.85714286,1.785714286,280
TX,rural-remote,0,0,0,83.27526132,16.72473868,0,287
TX,rural-remote,1.333333333,0,0,16.66666667,81.33333333,0.666666667,150
TX,rural-remote,0,2.409638554,2.81124498,33.33333333,61.04417671,0.401606426,249
TX,rural-remote,0,1.234567901,1.851851852,22.83950617,74.07407407,0,162
TX,rural-distant,0.366178429,1.880825566,0.749001332,20.62250333,72.436751,3.944740346,6008
TX,rural-fringe,0.65132436,0.564481112,0.43421624,24.35953105,71.29830656,2.692140686,2303
TX,suburban-large,0.194593457,1.009782266,2.908383297,63.94761754,29.76753971,2.172083728,19014
TX,rural-fringe,0.940354648,0.322407308,2.901665771,35.22299839,57.97958087,2.632993015,3722
TX,rural-fringe,1.735357918,0.10845987,4.013015184,7.700650759,83.29718004,3.145336226,922
TX,city-midsize,0.319561744,8.148824469,12.44769079,21.95845697,53.85376246,3.271703568,13143
TX,rural-distant,0,0,0.704225352,12.67605634,84.15492958,2.464788732,284
TX,town-fringe,0.25220681,0,1.008827238,56.36822194,41.23581337,1.134930643,793
TX,city-midsize,0.364848714,2.07586337,12.8703529,43.25973454,37.28376423,4.145436246,15897
TX,rural-fringe,0.7222587,1.313197636,5.44977019,21.93040053,68.08929744,2.495075509,1523
TX,rural-remote,0,0,0,61.5942029,37.68115942,0.724637681,138
TX,rural-distant,0,0.279329609,0.558659218,80.16759777,18.99441341,0,358
TX,city-large,0.391349125,3.872296601,1.956745623,41.21524202,51.80226571,0.762100927,4855
TX,rural-distant,0.341296928,0.455062571,0.227531286,10.23890785,87.25824801,1.478953356,879
TX,rural-remote,0.386100386,0.579150579,1.737451737,16.21621622,78.76447876,2.316602317,518
TX,suburban-large,0.19327016,1.35289112,22.96164885,72.71284958,2.153375737,0.625964548,69333
TX,town-fringe,0.422561088,0.900238839,1.359544369,12.98916039,81.68289546,2.645599853,5443
TX,town-distant,0.039054872,0.410076157,0.585823081,93.82933021,4.959968756,0.175746924,5121
TX,city-large,1.282607752,12.54177699,28.59933157,52.78874951,4.136464256,0.651069925,46078
TX,suburban-large,0.611299489,18.49180954,11.97764936,12.93758059,51.15812599,4.82353503,20939
TX,town-remote,0.088495575,1.681415929,0.884955752,63.00884956,33.00884956,1.327433628,1130
TX,rural-distant,0,0.466562986,24.57231726,32.03732504,38.25816485,4.66562986,643
TX,suburban-large,0.330788804,9.304495335,18.49872774,41.62425785,27.97709924,2.264631043,23580
TX,rural-distant,0.415512465,0.138504155,1.246537396,13.71191136,83.79501385,0.692520776,722
TX,city-midsize,0.42562183,5.759478387,10.14851485,45.74680029,34.96739918,2.952185462,33128
TX,rural-distant,0,0,3.726708075,88.19875776,7.453416149,0.621118012,161
TX,rural-distant,0.535577659,1.912777353,12.77735272,30.37490436,51.56847743,2.830910482,1307
TX,rural-distant,0.583430572,0.233372229,7.701283547,13.88564761,76.19603267,1.400233372,857
TX,town-distant,0.508646999,0.432349949,1.068158698,66.68362157,29.67955239,1.627670397,3932
TX,rural-fringe,1.481920569,0.518672199,10.86247777,46.6064019,38.08535862,2.445168939,6748
TX,town-fringe,0.586781964,0.864731316,9.542927733,32.18035825,52.43977764,4.385423101,3238
TX,rural-distant,0.132802125,0.796812749,1.859229748,48.73837981,46.21513944,2.257636122,753
TX,suburban-large,0,0,0.459770115,96.20689655,2.988505747,0.344827586,870
TX,rural-distant,0,0,3.703703704,74.07407407,18.93004115,3.29218107,243
TX,rural-distant,0.534759358,0.534759358,3.743315508,6.951871658,87.1657754,1.069518717,187
TX,rural-distant,0,0,2.150537634,15.77060932,79.92831541,2.150537634,279
TX,town-distant,0.383028874,1.679434296,1.708898055,42.84030642,50.97230407,2.416028285,3394
TX,town-fringe,0.395703787,0.621820237,1.921989825,63.93442623,31.31712832,1.8089316,1769
TX,rural-distant,0.82815735,0.414078675,0,10.14492754,83.64389234,4.968944099,483
TX,rural-fringe,0.327198364,2.413087935,1.022494888,11.04294479,83.06748466,2.126789366,2445
TX,city-large,0.418020607,6.32092879,24.7383289,45.2556294,20.71324766,2.553844647,61241
TX,rural-distant,0.354191263,0.826446281,13.93152302,12.39669421,67.76859504,4.722550177,847
TX,town-distant,0.190415741,0.952078705,12.37702317,46.58838464,35.25864805,4.633449699,3151
TX,town-distant,0.236266982,0.76786769,33.72711164,8.151210868,53.45540461,3.662138216,1693
TX,rural-fringe,0.666666667,0.541666667,6.833333333,17.04166667,72.66666667,2.25,2400
TX,city-large,0.145328978,4.103990957,7.527295763,57.79497435,27.56033637,2.868073584,80507
TX,rural-distant,0,0,1.351351351,74.32432432,23.64864865,0.675675676,148
TX,rural-distant,0,0.496277916,1.736972705,31.26550868,66.00496278,0.496277916,403
TX,rural-remote,2.88184438,0.288184438,1.152737752,9.510086455,80.97982709,5.187319885,347
TX,rural-distant,0.757575758,0.757575758,13.63636364,6.818181818,67.42424242,10.60606061,132
TX,rural-distant,0.557103064,0.278551532,0.557103064,19.08077994,77.99442897,1.532033426,718
TX,suburban-large,0.526315789,0.606060606,1.052631579,20.54226475,74.46570973,2.807017544,6270
TX,rural-distant,0,0,0.636942675,19.42675159,79.61783439,0.318471338,314
TX,rural-fringe,0.106837607,1.175213675,1.816239316,44.76495726,50,2.136752137,936
TX,rural-remote,0,0,0,92.59259259,7.407407407,0,162
TX,rural-distant,0.266548201,0.621945802,0.621945802,32.3411817,64.01599289,2.132385606,2251
TX,rural-distant,0.104821803,0.104821803,2.306079665,25.0524109,69.91614256,2.51572327,954
TX,rural-distant,0,0,0.738396624,82.38396624,16.7721519,0.105485232,948
TX,rural-fringe,0.456100342,1.121246674,3.154694033,22.32991258,70.88559483,2.052451539,5262
TX,town-distant,0.267379679,0,9.35828877,61.22994652,26.73796791,2.406417112,374
TX,rural-distant,0.278070764,0.508198293,4.420366286,64.79048806,27.31805542,2.684821172,10429
TX,town-distant,0.214707461,0.805152979,15.02952228,64.41223833,17.98174987,1.556629093,3726
TX,city-midsize,0.215256996,3.071349819,59.89919672,23.45776238,10.94135559,2.41507849,19047
TX,rural-distant,0.148367953,0.296735905,6.231454006,11.42433234,79.82195846,2.077151335,674
TX,town-distant,0.029726516,0.386444709,2.794292509,83.29369798,12.54458977,0.951248514,3364
TX,rural-distant,0.71942446,0,0.71942446,7.194244604,84.17266187,7.194244604,139
TX,rural-distant,2.190721649,0.386597938,0.773195876,7.087628866,85.56701031,3.994845361,776
TX,town-distant,0.133988388,0.625279142,9.513175525,29.83474766,57.74899509,2.143814203,2239
TX,suburban-small,0.548758546,2.060093559,6.648074847,32.88952861,53.63440086,4.219143577,11116
TX,rural-distant,0,0.36900369,0.36900369,92.43542435,6.826568266,0,542
TX,rural-remote,0,0,0,35,59,6,100
TX,rural-distant,0.416088766,0,10.67961165,9.431345354,73.50901526,5.963938974,721
TX,rural-remote,21.55009452,0.56710775,0.756143667,9.262759924,65.02835539,2.835538752,529
TX,town-distant,0.127648711,0.842481491,5.744191984,65.76461578,25.24891499,2.272147051,3917
TX,suburban-large,0.535661563,5.369269054,8.713990468,41.18689105,41.10675271,3.087435151,23709
TX,town-distant,0.216450216,0.432900433,0.793650794,84.1991342,13.997114,0.360750361,1386
TX,rural-distant,0.097370983,0.097370983,0.973709834,39.62999026,57.54625122,1.655306719,1027
TX,rural-distant,0.750750751,0.15015015,1.201201201,37.68768769,58.10810811,2.102102102,666
TX,rural-distant,1.648351648,0.549450549,1.098901099,32.96703297,63.73626374,0,182
TX,rural-distant,1.766784452,1.413427562,2.473498233,4.593639576,89.39929329,0.35335689,283
TX,rural-distant,0.214132762,0.214132762,3.104925054,29.01498929,61.88436831,5.56745182,934
TX,rural-distant,0.111111111,0,4.222222222,85.88888889,7.888888889,1.888888889,900
TX,rural-distant,0.395256917,0,0,23.3201581,73.51778656,2.766798419,759
TX,rural-remote,0.961538462,0,0,7.692307692,90.38461538,0.961538462,104
TX,rural-distant,0.505050505,0,1.262626263,13.13131313,83.08080808,2.02020202,396
TX,rural-fringe,0.301204819,1.060240964,0.843373494,29.31325301,66.45783133,2.024096386,8300
TX,rural-fringe,0.376647834,1.31826742,2.448210923,15.63088512,76.27118644,3.95480226,531
TX,rural-distant,0,0.708591674,8.680248007,53.49867139,35.78387954,1.328609389,1129
TX,town-distant,1.177100054,0.535045479,7.490636704,25.57517389,60.62065276,4.601391118,1869
TX,rural-remote,0.251889169,0.251889169,0,70.02518892,28.96725441,0.503778338,397
TX,rural-remote,0.393700787,0,0.787401575,18.50393701,77.55905512,2.755905512,254
TX,town-distant,1.146542458,0.39412397,2.794697241,45.75420996,46.32748119,3.582945181,2791
TX,rural-fringe,0,0.881057269,4.845814978,22.46696035,69.60352423,2.202643172,681
TX,rural-remote,0,0,0,95.39078156,4.208416834,0.400801603,499
TX,town-remote,0.768775872,0.413956239,0.53222945,17.26788882,77.94204613,3.075103489,1691
TX,rural-distant,1.285140562,0.401606426,0.803212851,15.74297189,79.437751,2.329317269,1245
TX,rural-remote,0,0,2.127659574,25.53191489,61.70212766,10.63829787,47
TX,town-remote,0.322580645,0.161290323,0.64516129,65.96774194,31.77419355,1.129032258,620
TX,rural-fringe,0.082440231,0.741962077,1.813685078,46.74361088,48.88705688,1.731244847,1213
TX,suburban-small,0.689315608,1.600196947,7.172164779,54.31642869,33.87493845,2.346955523,12186
TX,town-remote,1.339584729,0.401875419,1.339584729,33.0877428,62.22371065,1.607501674,1493
TX,rural-remote,0.425531915,1.063829787,11.91489362,17.0212766,67.87234043,1.70212766,470
TX,town-distant,0.162271805,1.886409736,21.48073022,34.62474645,39.9188641,1.926977688,4930
